date,open,high,low,close,adj_close,volume,ticker,run_id,ingested_at_utc,source_name
2023-02-23,401.55999755859375,402.20001220703125,396.25,400.6600036621094,386.2785949707031,96242400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-02-24,395.4200134277344,397.25,393.6400146484375,396.3800048828125,382.1522521972656,108194400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-02-27,399.8699951171875,401.2900085449219,396.75,397.7300109863281,383.45379638671875,80444700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-02-28,397.2300109863281,399.2799987792969,396.1499938964844,396.260009765625,382.03662109375,96438600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-01,395.4100036621094,396.69000244140625,393.3800048828125,394.739990234375,380.5711364746094,99706800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-02,392.67999267578125,398.69000244140625,392.3299865722656,397.80999755859375,383.5309143066406,85127800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-03,399.7099914550781,404.45001220703125,399.0299987792969,404.19000244140625,389.68194580078125,90120000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-06,405.04998779296875,407.45001220703125,404.010009765625,404.4700012207031,389.95184326171875,72795900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-07,404.4200134277344,404.6700134277344,397.6300048828125,398.2699890136719,383.974365234375,108310600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-08,398.3900146484375,399.7099914550781,396.5899963378906,398.9200134277344,384.60107421875,74746600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-09,399.739990234375,401.4800109863281,390.5299987792969,391.55999755859375,377.5052490234375,111945300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-10,390.989990234375,393.1600036621094,384.32000732421875,385.9100036621094,372.05810546875,189253000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-13,381.80999755859375,390.3900146484375,380.6499938964844,385.3599853515625,371.5278015136719,157790000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-14,390.5,393.45001220703125,387.04998779296875,391.7300109863281,377.669189453125,149752400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-15,385.8900146484375,389.489990234375,383.7099914550781,389.2799987792969,375.3070373535156,172996900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-16,386.82000732421875,396.4700012207031,386.2900085449219,396.1099853515625,381.89190673828125,143254200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-17,393.2200012207031,394.3999938964844,388.54998779296875,389.989990234375,377.4265441894531,140553400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-20,390.79998779296875,394.1700134277344,390.07000732421875,393.739990234375,381.0557556152344,93055800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-21,397.239990234375,399.4100036621094,395.5799865722656,398.9100036621094,386.0592346191406,91524200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-22,398.7300109863281,402.489990234375,392.07000732421875,392.1099853515625,379.47833251953125,111746600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-23,395.0899963378906,399.2900085449219,390.3500061035156,393.1700134277344,380.5041809082031,119351300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-24,391.8399963378906,395.8399963378906,389.3999938964844,395.75,383.0010681152344,107682400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-27,398.1199951171875,398.9200134277344,395.55999755859375,396.489990234375,383.71722412109375,74010400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-28,395.7699890136719,396.489990234375,393.69000244140625,395.6000061035156,382.8559265136719,62871700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-29,399.92999267578125,401.6000061035156,398.67999267578125,401.3500061035156,388.4206237792969,77497900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-30,404.0899963378906,404.3500061035156,401.760009765625,403.70001220703125,390.6949157714844,69840000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-03-31,404.6600036621094,409.70001220703125,404.54998779296875,409.3900146484375,396.2016296386719,112062600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-03,408.8500061035156,411.3699951171875,408.44000244140625,410.95001220703125,397.7113952636719,67391100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-04,411.6199951171875,411.9200134277344,407.239990234375,408.6700134277344,395.50482177734375,66601500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-05,407.9100036621094,408.70001220703125,405.8800048828125,407.6000061035156,394.46929931640625,65200200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-06,406.7699890136719,409.4800109863281,405.67999267578125,409.19000244140625,396.0081481933594,63743300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-10,406.6099853515625,409.69000244140625,405.9700012207031,409.6099853515625,396.4145812988281,63681000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-11,410.260009765625,411.17999267578125,408.9200134277344,409.7200012207031,396.5209655761719,59297900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-12,411.8699951171875,412.1700134277344,407.44000244140625,408.04998779296875,394.90484619140625,86420400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-13,409.17999267578125,413.8399963378906,407.989990234375,413.4700012207031,400.1502380371094,85814800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-14,412.80999755859375,415.0899963378906,410.05999755859375,412.4599914550781,399.1727294921875,78161500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-17,412.3699951171875,413.9599914550781,411.0899963378906,413.94000244140625,400.60504150390625,66436400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-18,415.5799865722656,415.7200012207031,412.7799987792969,414.2099914550781,400.8663635253906,63560000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-19,412.2200012207031,415.0799865722656,412.1600036621094,414.1400146484375,400.7986145019531,55227300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-20,411.2099914550781,413.70001220703125,410.2699890136719,411.8800048828125,398.6114196777344,75840400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-21,412.19000244140625,412.67999267578125,410.1700134277344,412.20001220703125,398.9211730957031,73457400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-24,411.989990234375,413.07000732421875,410.6000061035156,412.6300048828125,399.3373107910156,64332100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-25,410.5799865722656,411.1600036621094,406.0199890136719,406.0799865722656,392.99822998046875,97766700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-26,406.7200012207031,407.8399963378906,403.7799987792969,404.3599853515625,391.3336486816406,80447000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-27,407.0,412.69000244140625,406.739990234375,412.4100036621094,399.12432861328125,92968400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-04-28,411.489990234375,415.94000244140625,411.42999267578125,415.92999267578125,402.5308837890625,89433100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-01,415.4700012207031,417.6199951171875,415.2699890136719,415.510009765625,402.12445068359375,62122300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-02,414.7699890136719,414.82000732421875,407.82000732421875,410.8399963378906,397.60491943359375,103998500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-03,411.3599853515625,413.8699951171875,407.7699890136719,408.0199890136719,394.87579345703125,91531800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-04,406.92999267578125,407.2699890136719,403.739990234375,405.1300048828125,392.07891845703125,94901900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-05,408.9100036621094,413.7200012207031,408.6400146484375,412.6300048828125,399.3373107910156,87891800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-08,412.9700012207031,413.239990234375,411.2799987792969,412.739990234375,399.4436950683594,50046800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-09,411.1300048828125,412.0899963378906,410.69000244140625,410.92999267578125,397.6920471191406,49220100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-10,413.8800048828125,414.5400085449219,408.8699951171875,412.8500061035156,399.5501708984375,96142900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-11,411.95001220703125,412.42999267578125,409.9700012207031,412.1300048828125,398.8533630371094,70157100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-12,413.4200134277344,413.6400146484375,409.07000732421875,411.5899963378906,398.33074951171875,70481500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-15,412.2200012207031,413.42999267578125,410.2300109863281,413.010009765625,399.70501708984375,54289400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-16,411.8599853515625,412.82000732421875,410.239990234375,410.25,397.033935546875,57705500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-17,412.3500061035156,415.8599853515625,410.6400146484375,415.2300109863281,401.8534851074219,87287000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-18,414.8999938964844,419.6700134277344,414.6700134277344,419.2300109863281,405.72467041015625,97177200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-19,420.1700134277344,420.7200012207031,417.3500061035156,418.6199951171875,405.13427734375,103793300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-22,418.6400146484375,420.3900146484375,417.3500061035156,418.7900085449219,405.298828125,60745400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-23,417.0799865722656,418.7200012207031,413.67999267578125,414.0899963378906,400.75018310546875,86383500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-24,412.4200134277344,412.82000732421875,409.8800048828125,411.0899963378906,397.84686279296875,89213700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-25,414.739990234375,416.1600036621094,412.4100036621094,414.6499938964844,401.2922058105469,90961600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-26,415.3299865722656,420.7699890136719,415.25,420.0199890136719,406.4891662597656,93830000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-30,422.0299987792969,422.5799865722656,418.739990234375,420.17999267578125,406.64404296875,72216000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-05-31,418.2799987792969,419.2200012207031,416.2200012207031,417.8500061035156,404.3891296386719,110811800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-01,418.0899963378906,422.9200134277344,416.7900085449219,421.82000732421875,408.2312316894531,88865000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-02,424.5,428.739990234375,423.95001220703125,427.9200134277344,414.13470458984375,91426200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-05,428.2799987792969,429.6199951171875,426.3699951171875,427.1000061035156,413.3411560058594,65460200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-06,426.6700134277344,428.5799865722656,425.989990234375,428.0299987792969,414.24114990234375,64022200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-07,428.44000244140625,429.6199951171875,426.1099853515625,426.54998779296875,412.8087158203125,85373300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-08,426.6199951171875,429.6000061035156,425.82000732421875,429.1300048828125,415.3056945800781,61952800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-09,429.9599914550781,431.989990234375,428.8699951171875,429.8999938964844,416.0508728027344,85742800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-12,430.9200134277344,433.8800048828125,430.1700134277344,433.79998779296875,419.82525634765625,76104300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-13,435.32000732421875,437.3299865722656,434.6300048828125,436.6600036621094,422.5931091308594,95899700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-14,437.010009765625,439.05999755859375,433.5899963378906,437.17999267578125,423.09637451171875,100612100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-15,436.3299865722656,443.8999938964844,436.2300109863281,442.6000061035156,428.3418273925781,110303100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-16,443.0199890136719,443.6099853515625,438.9700012207031,439.4599914550781,426.88275146484375,114165800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-20,437.45001220703125,438.3699951171875,435.0299987792969,437.17999267578125,424.6679992675781,76160400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-21,436.1600036621094,436.989990234375,434.3299865722656,434.94000244140625,422.49212646484375,76982300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-22,433.95001220703125,436.6199951171875,433.6000061035156,436.510009765625,424.0172119140625,70637200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-23,432.92999267578125,435.05999755859375,432.4700012207031,433.2099914550781,420.8116455078125,92074500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-26,432.6199951171875,434.6099853515625,431.19000244140625,431.44000244140625,419.0923156738281,72823600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-27,432.3500061035156,436.80999755859375,431.8800048828125,436.1700134277344,423.6869201660156,72813700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-28,435.04998779296875,437.44000244140625,434.4100036621094,436.3900146484375,423.9006042480469,75636000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-29,435.9599914550781,438.2799987792969,435.5400085449219,438.1099853515625,425.5713806152344,67882300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-06-30,441.44000244140625,444.29998779296875,441.1099853515625,443.2799987792969,430.5934753417969,104964000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-03,442.9200134277344,444.0799865722656,442.6300048828125,443.7900085449219,431.0888366699219,32793400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-05,441.9100036621094,443.8900146484375,441.8999938964844,443.1300048828125,430.44769287109375,58418400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-06,439.4200134277344,440.1000061035156,437.05999755859375,439.6600036621094,427.0770568847656,80658300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-07,438.6300048828125,442.6400146484375,438.29998779296875,438.54998779296875,425.9987487792969,86134200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-10,438.17999267578125,439.8399963378906,437.5899963378906,439.6600036621094,427.0770568847656,62443500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-11,440.45001220703125,442.9700012207031,439.44000244140625,442.4599914550781,429.7969055175781,64463800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-12,446.3900146484375,447.4800109863281,444.9100036621094,446.0199890136719,433.2549743652344,91924500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-13,447.8999938964844,450.3800048828125,447.45001220703125,449.55999755859375,436.6937255859375,72425200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-14,450.4800109863281,451.3599853515625,448.489990234375,449.2799987792969,436.4217224121094,69815800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-17,449.1300048828125,451.92999267578125,449.0799865722656,450.8399963378906,437.9371032714844,52680200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-18,450.5,454.8599853515625,450.04998779296875,454.19000244140625,441.1912536621094,80668200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-19,455.010009765625,456.42999267578125,454.1099853515625,455.20001220703125,442.1723327636719,65891700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-20,454.1700134277344,455.1000061035156,451.44000244140625,452.17999267578125,439.2387390136719,70591600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-21,453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,439.2387390136719,71275600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-24,453.3699951171875,455.0400085449219,452.29998779296875,454.20001220703125,441.2009582519531,54023400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-25,453.9200134277344,456.739990234375,453.8699951171875,455.44000244140625,442.4054260253906,55191200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-26,454.4700012207031,456.989990234375,453.3800048828125,455.510009765625,442.4734802246094,71052900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-27,459.0199890136719,459.44000244140625,451.54998779296875,452.489990234375,439.5398254394531,92194400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-28,455.8800048828125,457.7799987792969,452.489990234375,456.9200134277344,443.84307861328125,80011800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-07-31,457.4100036621094,458.1600036621094,456.04998779296875,457.7900085449219,444.6882019042969,62040400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-01,456.2699890136719,457.25,455.489990234375,456.4800109863281,443.4156188964844,55291500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-02,453.25,453.5199890136719,449.3500061035156,450.1300048828125,437.2474060058594,93933400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-03,448.0400085449219,450.7900085449219,447.3699951171875,448.8399963378906,435.9942321777344,64276100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-04,450.7200012207031,452.8999938964844,446.2699890136719,446.80999755859375,434.0224304199219,100128900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-07,448.7099914550781,450.8699951171875,447.989990234375,450.7099914550781,437.8107604980469,58357500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-08,448.0799865722656,450.70001220703125,445.2699890136719,448.75,435.9068908691406,71361300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-09,449.0299987792969,449.20001220703125,444.9599914550781,445.75,432.9927673339844,78789600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-10,448.19000244140625,451.70001220703125,444.70001220703125,445.9100036621094,433.14813232421875,93005500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-11,443.9700012207031,446.70001220703125,443.3500061035156,445.6499938964844,432.8956298828125,68690900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-14,444.70001220703125,448.1099853515625,444.3800048828125,448.1099853515625,435.2851867675781,47867400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-15,446.2699890136719,446.6400146484375,442.29998779296875,442.8900146484375,430.2146301269531,75707500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-16,442.4599914550781,444.17999267578125,439.5299987792969,439.6400146484375,427.0576171875,80107200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-17,441.1600036621094,441.42999267578125,435.75,436.2900085449219,423.803466796875,95711300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-18,433.3699951171875,437.57000732421875,433.010009765625,436.5,424.00750732421875,98852000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-21,437.54998779296875,440.1099853515625,435.32000732421875,439.3399963378906,426.76617431640625,68719000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-22,441.17999267578125,441.17999267578125,437.57000732421875,438.1499938964844,425.61029052734375,64994200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-23,439.25,443.6700134277344,439.1000061035156,443.0299987792969,430.3505859375,68441000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-24,444.69000244140625,445.2200012207031,436.8599853515625,436.8900146484375,424.3863830566406,88517300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-25,438.67999267578125,441.29998779296875,435.0,439.9700012207031,427.3782043457031,102325100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-28,442.239990234375,443.3999938964844,439.9700012207031,442.760009765625,430.08831787109375,61595400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-29,442.6499938964844,449.45001220703125,442.4599914550781,449.1600036621094,436.30517578125,83081900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-30,449.510009765625,451.6700134277344,448.7799987792969,451.010009765625,438.1022033691406,69053900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-08-31,451.6499938964844,452.8299865722656,450.1600036621094,450.3500061035156,437.4610595703125,66084600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-01,453.1700134277344,453.6700134277344,449.67999267578125,451.19000244140625,438.277099609375,58944100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-05,450.7300109863281,451.05999755859375,449.1700134277344,449.239990234375,436.3828125,55166200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-06,448.3999938964844,448.510009765625,443.80999755859375,446.2200012207031,433.44927978515625,70758500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-07,443.1099853515625,445.54998779296875,442.75,444.8500061035156,432.1184997558594,70355400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-08,444.8999938964844,447.1099853515625,444.5299987792969,445.5199890136719,432.7692565917969,61659700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-11,448.239990234375,448.7699890136719,446.4700012207031,448.45001220703125,435.6154479980469,60180100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-12,446.95001220703125,448.5299987792969,445.3900146484375,445.989990234375,433.2258605957031,67565400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-13,446.2200012207031,447.7099914550781,445.0799865722656,446.510009765625,433.73101806640625,60199300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-14,449.07000732421875,451.0799865722656,447.7200012207031,450.3599853515625,437.4707946777344,83430800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-15,447.1400146484375,447.4800109863281,442.9200134277344,443.3699951171875,432.20001220703125,111848900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-18,443.04998779296875,444.9700012207031,442.55999755859375,443.6300048828125,432.45343017578125,55752200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-19,442.67999267578125,443.2900085449219,439.94000244140625,442.7099914550781,431.5566101074219,66514600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-20,444.010009765625,444.44000244140625,438.42999267578125,438.6400146484375,427.5892028808594,82562600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-21,435.70001220703125,435.9700012207031,431.2300109863281,431.3900146484375,420.5218200683594,104095800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-22,432.45001220703125,434.1000061035156,429.989990234375,430.4200134277344,419.5762939453125,100829700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-25,429.1700134277344,432.2699890136719,428.7200012207031,432.2300109863281,421.3406982421875,70874500,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-26,429.0899963378906,429.82000732421875,425.0199890136719,425.8800048828125,415.1506652832031,96168400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-27,427.0899963378906,427.6700134277344,422.2900085449219,426.04998779296875,415.3163757324219,104705800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-28,425.4800109863281,430.25,424.8699951171875,428.5199890136719,417.72418212890625,92258300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-09-29,431.6700134277344,431.8500061035156,425.9100036621094,427.4800109863281,416.7103271484375,115111300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-02,426.6199951171875,428.6000061035156,424.4599914550781,427.30999755859375,416.54461669921875,83798600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-03,425.05999755859375,427.3699951171875,420.17999267578125,421.5899963378906,410.9687194824219,103760600,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-04,422.07000732421875,425.42999267578125,420.55999755859375,424.6600036621094,413.96136474609375,87453000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-05,424.3599853515625,425.3699951171875,421.1700134277344,424.5,413.805419921875,70142700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-06,421.9700012207031,431.1300048828125,420.6000061035156,429.5400085449219,418.7184753417969,113273300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-09,427.5799865722656,432.8800048828125,427.010009765625,432.2900085449219,421.3991394042969,80374400,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-10,432.94000244140625,437.2200012207031,432.5299987792969,434.5400085449219,423.59246826171875,78607300,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-11,435.6400146484375,436.5799865722656,433.17999267578125,436.32000732421875,425.3276672363281,62451700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-12,436.95001220703125,437.3399963378906,431.2300109863281,433.6600036621094,422.73468017578125,81154200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-13,435.2099914550781,436.45001220703125,429.8800048828125,431.5,420.6290588378906,95143100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-16,433.82000732421875,437.1400146484375,433.57000732421875,436.0400085449219,425.0547180175781,75433200,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-17,432.80999755859375,438.1400146484375,432.45001220703125,436.0199890136719,425.0351867675781,75324700,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-18,434.19000244140625,435.17999267578125,429.0899963378906,430.2099914550781,419.3715515136719,93559800,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-19,430.95001220703125,432.82000732421875,425.7300109863281,426.42999267578125,415.6867980957031,121323000,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-20,425.9800109863281,426.5400085449219,421.0799865722656,421.19000244140625,410.57879638671875,123919900,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
2023-10-23,419.6099853515625,424.45001220703125,417.79998779296875,420.4599914550781,409.8672180175781,92035100,SPY,batch_manual_01,2025-12-06 16:09:09.738833,yfinance
